2025-06-21 05:41:41,601 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 05:41:41,601 - result - CRITICAL - Mode: Solo
2025-06-21 05:41:41,601 - result - CRITICAL - Datapoints: 500

2025-06-21 05:41:41,645 - result - CRITICAL - ESSAY SET 1:

2025-06-21 05:41:42,539 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
576   "Dear @CAPS1, @CAPS2 people have computers, an...      9       4    -5
1051  "Dear local newspaper editor, @CAPS1 you love ...      8       3    -5
786   "I think we need our computers. If we dont hav...      7       2    -5
116   "Dear local news paper I think the computers b...      8       3    -5
994   "Dear @CAPS1 of the @CAPS2 @CAPS3 @CAPS4, comp...     12       4    -8
587   "Dear: @CAPS1 @CAPS2 I think computer are one ...      8       3    -5
91    "Dear Newspaper, ""@CAPS1 a computer @CAPS15?"...      8       3    -5
571   "What do you think about computers? I think co...      9       4    -5
673   "Dear @CAPS1 of The Local Newspaper: @CAPS2 st...     10       5    -5
386   "Dear Local Newspaper: @CAPS1 you think comput...      8       4    -4
911   "Dear newspaper, @CAPS1, my name is @PERSON1 a...      9       3    -6
532   "Dear local news paper, Computers are powerful...      9       3    -6
556   "Dear local Newspaper, @CAPS1 opinion on the a...      9       4    -5
728   "I think that the computers are good to be use...      7       3    -4
6     My three detaileds for this news paper article...      6       1    -5
530   "@ORGANIZATION1, "@CAPS1 not advance in techno...     12       4    -8
1027  "To the local Newspaper, I think using compute...      8       3    -5
783   "Dear @CAPS1 people, Your have been told that ...      8       3    -5
238   "Dear The @CAPS1 @CAPS2 @CAPS3, Computers are ...      8       4    -4
53    "Dear Local Newspaper, @CAPS1 opinion on the f...      8       3    -5
739   "Dear Local newspaper, I just read about your ...      8       4    -4
651   "Dear Newspaper, Have you ever stopped to thin...      9       3    -6
810   "In my opinion having computer is good to have...      8       3    -5
367   "Dear local Newspaper A lot more people uses c...     10       3    -7
613   "Dear all computer lovers, i do think you are ...      9       3    -6
221   "I think that we should have computers. Becaus...      4       2    -2
437   "Dear local @CAPS1 I hear you are not sure if ...      7       3    -4
400   "Dear, Newspaper I am writing to persuade to p...      8       3    -5
954   "Dear local news papers, I'm writing to tell y...      7       3    -4
376   "Computers have helped people tramendisly over...     10       3    -7
948   "Dear local newspaper, @CAPS1 name is @CAPS2 @...      8       3    -5
879   "Debates have come up on whether or not comput...     11       4    -7
346   "Many people debate on whether on net computer...     10       2    -8
483   "Dear @CAPS1, @CAPS2 people are using technolo...      8       3    -5
174   "Dear @CAPS1, @CAPS2 do you think is the best ...      8       3    -5
866   "Dear @CAPS1, I dont think that computers are ...      8       3    -5
1035  "Dear local newspaper, I strongly believe comp...      8       3    -5
527   "Dear Newspaper writers, I belev that difrent ...      5       1    -4
121   "Dear Newspaper, I think Computers are good fo...      7       3    -4
822   "Dear @CAPS1 @CAPS2 you ever just wanna go out...      8       2    -6
736   "Dear newspaper, @CAPS1 computers does have so...      8       3    -5
1038  "Dear @CAPS1, Computers tend to have more nega...      9       3    -6
51    "I personally think that people should not spe...      9       4    -5
230   In my opinion i think that computers help peop...      2       2     0
761   "To whom @CAPS5 @MONTH1 concern, @CAPS1 the jo...     10       5    -5
443   "Can you imagine a world full of lifeless zomb...      9       2    -7
106   "Dear The @ORGANIZATION1, @CAPS1 I can see bot...      9       3    -6
495   "Computers are a good benefit to society they ...      8       2    -6
235   "Dear, @ORGANIZATION1. There has been lots of ...      8       4    -4
921   "Dear local Newspaper, @CAPS1 opinion on the e...      8       2    -6
1029  "Dear @CAPS1, I remember when I was younger my...     11       3    -8
652   "How would you like to got a ""@CAPS1"" on you...     10       3    -7
351   "Dear local newspaper, I strongly belive that ...      8       3    -5
809   "Dear @CAPS1 @CAPS2 @CAPS3, I agree that the e...      7       2    -5
333   "I beleive that computers are helpful, and use...      8       3    -5
348   "Dear Local newspaper, @CAPS1 you have a compu...     11       4    -7
486   "Dear @CAPS1 @CAPS2 @CAPS3, I think computers ...      6       1    -5
552   "Dear Newspaper, @ORGANIZATION1 has an essay d...     10       4    -6
65    "I think computer have shaped @LOCATION1 to wh...      8       4    -4
849   "Dear @CAPS1 @CAPS2, I understand that there h...      8       3    -5
912   "To whom it @MONTH1 concern, To many people it...      8       3    -5
1041  "Dear @LOCATION1 press, I have recently heard ...      9       4    -5
1010  Dear @PERSON1 I think myself that the computer...      6       2    -4
670   "Some experts are concerned that people are sp...     11       3    -8
986   "Dear @PERSON1, The use of computers is not be...      7       3    -4
368   "The effect of people using computers isn't an...      6       3    -3
19    "Dear local newspaper, Computers are they a go...     10       4    -6
997   "To: @CAPS1 this letter concerns, Computers ar...      6       3    -3
216   "Dear @ORGANIZATION1 have effects on people an...      8       2    -6
518   "Dear Newspaper, People use computers in their...     10       4    -6


2025-06-21 05:41:42,542 - result - CRITICAL - ESSAY SET 2:

2025-06-21 05:41:43,454 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
959   I believe books are writen for a reason and th...      6       3    -3
40    "I am a citizen of the @LOCATION1 and I believ...      8       3    -5
1055  "I think there should be no books taken off th...      7       3    -4
1008  "Yes I do believe that any book found offensiv...      6       2    -4
383   "What are we hiding from? Is personal expressi...      8       4    -4
248   "When it comes to the decision of certain mate...      8       4    -4
234   "Should certain materials, such as books, musi...      6       2    -4
572   "Libraries have so many books, and books that ...      5       2    -3
585   "There are many books, music, movies, and mage...      8       4    -4
972   "If you take offense to certian things, you sh...      7       2    -5
796   I find it intresting that people think that it...      4       2    -2
1074  There should not be sensorship on the books in...      4       2    -2
36    "Comics, romance, adventure books, and mystery...      8       3    -5
634   "My name is @CAPS1 and my views on censorship ...      6       3    -3
787   "@CAPS1 is the freedom of speech to be able to...      7       2    -5
397   "Okay, to me, people are way to moral in the m...      6       2    -4
410   "Library Censorship     Everyone has their fav...      8       4    -4
103   "While their are many books written out thier ...      6       2    -4
377   "I belive if the books, music, movies, magazin...      6       0    -6
267   "Every parent wants to protect their child's i...      8       4    -4
1007  "Everyone has an opinion. Don't you agree? Tha...      7       4    -3
304   "This writing is socially unacceptable! There ...      8       2    -6
673   "Yes, I believe that certian materials should ...      8       3    -5
912   "First, libraries are a good source of informa...      7       3    -4
854   "Have you ever watched a movie that had some s...      6       2    -4
1073  "Dear Newspaper @CAPS1     @CAPS2 my name is @...      7       3    -4
424   "Some books in libraries offended some people....      3       2    -1
681   "Most people have been debating on whether or ...      5       3    -2
632   "Do I belive that ceratin materials should be ...      4       1    -3
1071  "Need help with Censorship in @ORGANIZATION1  ...      6       2    -4
518   "Censorship in Libraries     The library prese...      8       3    -5
172   "Should books, magazines, music, and movies be...      6       3    -3
444   Their are some books that should not be remove...      5       2    -3
536   "To begin with, a woman might read a book abou...      6       2    -4
1012  "When you have children would you want to shie...      8       3    -5
731   "I actually do believe that they should be abl...      6       3    -3
143   I dont think there should be any censorship go...      4       1    -3
1017  "When someone goes to the library, there is mu...      8       3    -5
37    "To start, if any materials in the library suc...      6       3    -3
387   "The way that the books, musics ,ect. are made...      4       2    -2
336   "My view opposes the open distribution of cert...      8       3    -5
935   "'Everyone has @CAPS1 @CAPS2'     @CAPS3 is tr...      8       3    -5
77    "All of us have rights, all of us have the sam...      6       3    -3
834   "Libraries are for children, and adults of all...      8       4    -4
954   "When you go into a library have you ever seen...      7       3    -4
841   "No because all people like to read different ...      7       3    -4
611   "The ideas conveyed by literature, music, and ...      8       5    -3
848   "Censorship in the libraries. Do you think tha...      6       2    -4
42    "Dear @CAPS1,      @CAPS2 name is @PERSON1. I ...      8       3    -5
89    "I belive that certain materials such as books...      8       3    -5
465   "I think that all books, music,movies,magazine...      5       2    -3
648   "I think what ever is offensive should be take...      4       2    -2
452   "Is the censorship in libraries really necessa...      7       3    -4
159   "Dear Newspaper,     I don't think there shoul...      6       3    -3
579   "Books have been around for hundreds and hundr...      7       3    -4
391   "I strongly disagree.I think that materials sh...      6       2    -4
638   the scary book that you dont want your childre...      3       1    -2
907   "If there is any books, movies, music or magiz...      6       2    -4
670   "The question was asked 'Do you believe certia...      7       3    -4
314   "Censorship          Should certain materials ...      8       3    -5
38    "Freedom of press is a right not many countrie...      7       4    -3
743   "There are many books in the library that shou...      6       3    -3
749   "You know when you find a @LOCATION1 book on t...      6       2    -4
736   "Two of the many privaleges that we have as @C...      7       4    -3
108   "No books should be taken off the shelf. Most ...      6       3    -3
612   "Materials that are found offensive should not...      8       3    -5
320   "I believe if i worked at a library , if I fou...      6       2    -4
870   "Certain books, magazines or even music contai...      7       3    -4
902   "What I do think is that they should keep ever...      7       0    -7
1049  "Censorship in libraries is good in some ways....      6       2    -4
209   "Many individuals vist different libraries all...      6       3    -3
302   "Libraries, they are everywhere and all togeth...      8       4    -4
63    "I think that if certain materials are offensi...      8       3    -5
289   "Censorship is when a group of people agree th...      8       3    -5
117   "In today's society it is easy to find small t...      6       4    -2
187   "In most libraries in the @LOCATION1, there ar...      8       4    -4
15    "Should books, magazines, music, movies, and e...      7       3    -4
257   "There are many different things in the media ...      5       3    -2
989   "We all have our favorite books and some we li...      7       3    -4
100   "The library has many books, they would have a...      5       2    -3
869   "I think censorship  should be allowed and the...      4       2    -2
